"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLNIPUS","198310","-7941.489","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198311","-5806.298","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198312","-6167.65","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198313","-76501.316","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198401","-4980.945","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198402","-4110.965","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198403","-5757.913","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198404","-7540.589","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198405","-8149.213","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198406","-7778.657","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198407","-8124.826","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198408","-8088.765","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198409","-8614.652","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198410","-6537.268","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198411","-4121.892","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198412","-6391.476","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198413","-80197.161","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198501","-5691.158","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198502","-5928.937","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198503","-6593.831","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198504","-6861.619","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198505","-9071.887","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198506","-7774.728","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198507","-7136.638","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198508","-10158.285","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198509","-7912.802","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198510","-8615.164","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198511","-8022.218","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198512","-6960.175","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198513","-90727.442","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198601","-5781.09","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198602","-4948.856","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198603","-6029.577","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198604","-8088.463","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198605","-8372.744","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198606","-7132.882","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198607","-7601.699","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198608","-7546.998","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198609","-8001.579","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198610","-7094.898","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198611","-6357.254","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198612","-6350.135","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198613","-83306.175","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198701","-5336.437","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198702","-4557.366","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198703","-6351.34","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198704","-5999.079","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198705","-6421.412","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198706","-7209.731","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198707","-6490.677","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198708","-7566.861","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198709","-6500.975","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198710","-6546.765","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198711","-6947.067","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198712","-7932.413","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198713","-77860.123","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198801","-4274.603","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198802","-4319.881","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198803","-6924.188","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198804","-8836.19","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198805","-7681.145","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198806","-7795.538","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198807","-8099.957","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198808","-9116.573","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198809","-10036.887","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198810","-8781.031","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198811","-8130.736","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198812","-8892.255","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198813","-92888.984","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198901","-6239.77","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198902","-6616.674","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198903","-8040.871","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198904","-8945.93","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198905","-9372.63","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198906","-9439.626","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198907","-5833.725","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198908","-7874.625","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198909","-9358.312","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198910","-9132.549","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198911","-9523.577","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198912","-7585.244","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","198913","-97963.533","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199001","-7272.472","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199002","-5974.819","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199003","-8400.977","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199004","-8408.078","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199005","-9683.213","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199006","-8967.299","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199007","-8993.827","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199008","-9945.006","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199009","-10044.051","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199010","-8472.293","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199011","-9396.766","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199012","-7545.693","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199013","-103104.494","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199101","-5950.638","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199102","-7698.062","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199103","-7731.283","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199104","-6719.17","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199105","-9770.543","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199106","-8994.257","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199107","-9750.509","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199108","-10292.816","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199109","-10169.741","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199110","-9030.237","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199111","-10303.805","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199112","-9167.741","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199113","-105578.802","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199201","-8317.339","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199202","-7545.17","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199203","-8189.687","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199204","-8377.544","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199205","-9143.826","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199206","-8445.395","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199207","-9209.588","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199208","-7408.098","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199209","-8981.244","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199210","-6972.419","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199211","-8340.659","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199212","-7782.463","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199213","-98713.432","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199301","-6172.646","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199302","-6153.5","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199303","-5095.184","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199304","-4812.441","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199305","-5752.876","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199306","-8063.665","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199307","-5854.049","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199308","-4913.155","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199309","-5290.999","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199310","-5360.158","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199311","-4038.295","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199312","-4831.39","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199313","-66338.358","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199401","-4061.116","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199402","-3429.93","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199403","-5160.983","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199404","-4405.822","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199405","-4728.62","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199406","-7057.978","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199407","-4971.437","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199408","-5861.145","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199409","-6303.228","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199410","-5290.859","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199411","-5454.47","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199412","-5763.172","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199413","-62488.76","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199501","-5585.3","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199502","-5228.814","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199503","-6072.94","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199504","-6274.763","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199505","-7471.942","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199506","-7299.13","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199507","-5927.048","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199508","-6915.101","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199509","-6845.602","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199510","-6685.617","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199511","-6763.361","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199512","-8004.579","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199513","-79074.197","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199601","-6210.728","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199602","-6107.989","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199603","-6229.326","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199604","-7031.05","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199605","-6872.97","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199606","-7446.753","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199607","-6907.335","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199608","-6716.45","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199609","-7456.72","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199610","-7387.778","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199611","-7240.094","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199612","-6750.185","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199613","-82357.378","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199701","-6888.933","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199702","-5439.54","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199703","-6351.208","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199704","-6128.94","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199705","-6614.816","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199706","-6151.928","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199707","-6025.536","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199708","-7930.55","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199709","-6176.2","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199710","-6881.531","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199711","-6001.693","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199712","-5467.18","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199713","-76058.055","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199801","-6278.95","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199802","-4852.661","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199803","-5649.963","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199804","-5755.522","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199805","-6941.101","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199806","-5859.739","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199807","-5659.588","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199808","-5895.742","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199809","-6197.682","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199810","-5935.828","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199811","-4989.356","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199812","-5307.831","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199813","-69323.963","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199901","-3752.318","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199902","-3195.53","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199903","-3765.481","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199904","-3982.813","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199905","-3924.045","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199906","-4444.263","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199907","-4505.156","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199908","-4900.341","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199909","-4282.444","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199910","-5282.07","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199911","-3888.572","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199912","-3463.476","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","199913","-49386.509","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200001","-3708.299","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200002","-3066.439","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200003","-4007.91","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200004","-2679.987","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200005","-4765.912","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200006","-4187.172","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200007","-3735.628","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200008","-5001.244","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200009","-3500.938","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200010","-3049.896","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200011","-5104.033","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200012","-3168.712","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200013","-45976.17","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200101","-4209.263","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200102","-1984.015","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200103","-1738.089","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200104","-3370.343","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200105","-3530.495","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200106","-2474.872","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200107","-877.211","5","Coal Net Imports","Thousand Short Tons"
"CLNIPUS","200108","-2591.861","5","Coal Net Imports","Thousand Short Tons"
